,0
Csernansky J,1
Neumann DL,1
Nickels LA,1
Haatveit B,1
Miyazaki A,1
Sakaki K,3
August JM,1
Cunningham KA,1
Lane SD,2
Neelakantan H,1
Price AE,1
Murakami H,1
Katsunuma R,1
Motomura Y,1
Prudente CN,1
Hess EJ,1
Jinnah HA,1
Mikita N,1
Stringaris A,1
Promjunyakul NO,1
Lima CF,2
Lavan N,2
Agnew Z,1
Meekings S,1
Boebinger D,1
Ostarek M,1
Kincses P,1
Bodrogi B,2
Pilhatsch M,1
Clauwaert A,1
Alavash M,1
Hilgetag CC,1
Giessing C,1
Appelgren A,1
Lewis JD,1
Gera Dutta G,1
Horak FB,1
Ostefjells T,1
Zick SM,1
Khabir T,1
Wright BD,1
Hirshfeld-Becker D,2
Uchida M,2
Leonard JA,2
Salvatore J,2
Kenworthy T,2
Brown A,3
Kagan E,2
de Los Angeles C,2
Duffy JR,1
McNeil MR,1
Ballard KJ,1
Tomadesso C,1
Mutlu J,2
Egret S,1
Jonin PY,1
Cosand L,1
Farmer MA,1
Ness TJ,1
Deutsch G,1
Mullins C,1
Newsome MR,1
Mourany L,1
Scheibel RS,1
Beall EB,1
Parsons M,1
Troyanskaya M,1
Reece C,1
Wilde E,1
Fischer BL,1
Jones SE,1
Agarwal R,2
Levin HS,1
DePasque S,1
Gui L,1
Lisiecka DM,1
O'Hanlon E,1
Fagan AJ,1
Moris Fernandez L,2
Chang A,2
Lausberg H,1
Meesters S,1
Nicolay K,1
Romeny BM,1
Ossenblok P,1
de Bie HM,1
Ouwendijk M,1
Oostrom KJ,1
Delemarre-van de Waal HA,1
ter Horst GJ,1
Jonas J,2
Brissart H,2
Frismand S,1
Jacques C,1
Hossu G,3
Colnat-Coulbois S,2
Vespignani H,1
Vignal JP,2
Maillard L,2
Pesavento V,1
Hamilton C,1
Liang Z,1
Hou X,6
Li E,1
Luke SG,1
Barber H,2
Negro E,1
Ferrio F,1
Rubino E,1
Rainero I,1
Pinessi L,1
Ballotta D,2
Mirandola L,1
Ruggieri A,2
Vaudano AE,2
Zucchelli M,1
Ferrari E,1
Field BA,1
Buck CL,1
Benavides-Varela S,2
Burgio F,2
Meneghello F,2
De Marco M,2
Arcara G,1
Rigon J,1
Pilosio C,1
Su Y,1
Cordes JS,1
Colizoli O,1
Murre JMJ,1
van Es DM,1
Knapen T,1
Marizzoni M,1
Marchitelli R,2
Arnold J,1
Fiedler U,1
Roccatagliata L,2
Picco A,1
Bombois S,1
Lopes R,2
Bordet R,1
Sein J,1
Gros-Dagnac H,1
Payoux P,1
Aiello M,3
Cavaliere C,2
Parnetti L,1
Tarducci R,1
Tsolaki M,1
Constantinidis M,1
Drevelegas A,1
Marra C,1
Hensch T,1
Hoffmann KT,1
Kuijer JP,1
Visser PJ,1
Massar SA,1
Weiyan C,1
Beebe-Wang N,1
Schneider KE,1
Hurd YL,1
Lorenz C,1
Schonfeld N,1
Gutman DA,1
Molapour T,1
Navarrete CD,1
Charbonnier L,2
Madhyastha TM,1
Askren MK,2
Leverenz JB,1
Montine TJ,1
Stroup ML,1
O'Connell K,2
Davis A,2
Reynolds R,1
Balderston N,2
Wackerhagen C,2
Pirker E,1
Berger E,1
Meister S,1
Hedge C,1
Stothart G,1
Todd Jones J,1
Rojas Frias P,1
Magee KL,1
van Velzen LS,1
Mantyla T,2
Kieseppa T,2
Suvisaari J,2
Baek K,3
Irvine MA,2
Mechelmans DJ,2
Wood J,1
Halm K,1
Baum SR,1
Miao W,1
Man F,1
Xian J,2
Sabel BA,1
Weibert K,2
Del Piero L,1
Margolin G,1
Weiss Y,2
Katzir T,2
Anderson AJ,1
Bruni E,1
Lopopolo A,2
Poesio M,1
Mohl B,1
Jones LL,1
Robin AL,1
Rosenberg DR,2
Casey JE,1
Stanley JA,1
Spilka MJ,2
Castro MN,1
Bolotinsky N,1
Papavero E,1
Goldschmidt MG,1
Costanzo EY,1
Drucaroff L,1
Wainsztein A,1
de Achaval D,1
Pahissa J,1
Guinjoan SM,1
Wijeakumar S,1
Buss AT,1
Ambrose JP,1
Wifall TA,1
van Ewijk H,1
Luman M,1
Batty MJ,1
Scerif G,1
Groom MJ,1
Hollis C,1
Votinov M,2
Lv J,1
Zhao S,1
Coles C,1
Gui D,1
Zhu S,1
Fang Z,3
Spaeth AM,1
Xin Y,1
Toro-Serey C,1
Woods KJ,1
Dunlop K,1
Woodside B,1
Lam E,1
Olmsted M,1
Colton P,1
Hummer S,1
Paolini M,1
Karali T,1
Kupka M,1
Rauchmann BS,1
Chrobok A,1
Koller G,1
Gao B,1
Cohen Z,1
Kleint NI,1
Sherman SM,1
Weng J,1
Dong S,1
Peng X,1
Friedel S,1
Whittle SL,1
Outhred T,1
Gendolla G,1
Weissman DG,2
Schriber RA,1
Atherton O,1
Krafft C,1
Robins RW,2
Hastings PD,2
Higashiyama Y,1
Takeda K,1
Kuroiwa Y,1
Petrican R,3
Utz A,1
Ernst TM,1
Vatansever D,1
Manktelow AE,2
Roberts KL,1
Bettella F,1
Brandt CL,1
Kaufmann T,2
Mattingsdal M,1
Liu YL,1
Oganian Y,1
Aryani A,1
Charras P,1
Donadieu M,1
Droit-Volet S,1
Hung YH,1
Lin YC,2
Renner F,2
Peeters FP,1
Huibers MJ,1
Pedapati E,1
Giovanetti C,1
Mantovani A,1
Ammerman R,1
Harris E,1
Scheerer H,1
Habermeyer V,1
Caulfield MD,1
Servatius RJ,1
Mahmood J,1
Balain V,1
Mougin O,1
Pullens P,1
Pullens W,1
Kauffmann L,4
Chauvin A,1
Morris RW,1
Purves-Tyson TD,1
Rothmond D,1
Driesen N,1
Choupan J,1
Sepehrband F,1
Reutens D,1
Sours C,2
Roys S,1
Shanmuganathan K,1
Stoldt A,1
Jarrahi B,1
Klabunde M,1
Hustyi KM,1
Kelley RG,1
Macdonald SN,1
Yanes J,1
Falcone KE,1
Winter D,2
Chiu CD,2
Schriner F,2
Bockler A,1
Trautwein FM,1
Godinez DA,1
Ester EF,2
Sprague TC,1
Tan J,1
Vrana A,1
Eccles JA,1
Taylor RE,1
Bewley AP,1
Luksys G,1
Freytag V,1
Scherer M,1
Liuzza MT,1
Caprara GV,1
Sawe N,1
Jiang S,2
Lu T,1
Battaglini E,3
Jao RJ,1
Moore EM,1
Klaassens BL,2
van Gorsel HC,1
Wyman BT,1
Whitcher B,2
Kong Y,2
Lv L,3
de Brouwer AJ,1
Smeets JB,1
Gutteling TP,1
Mannel C,1
Wilcke A,1
Boltze J,1
Kirsten H,1
Solomon SH,1
Ille R,2
Schwingenschuh P,1
Katschnig-Winter P,1
Kogl-Wallner M,1
Wenzel K,1
Kaneko F,1
Blanchard C,1
Lebar N,1
Ramanoel S,1
Cousin E,1
Roll M,2
Soderstrom P,2
Shtyrov Y,2
Horne M,2
Herremans SC,2
Matthys F,1
Buyl R,1
Leibovich T,2
Salti M,1
Herbec A,1
Kauppi JP,1
Jola C,1
Alnaes D,2
Sneve MH,1
Nordvik JE,1
Laeng B,1
Chahine G,1
Tinnermann A,1
van der Stouwe AM,1
Yavuz P,1
Otti A,1
Noll-Hussong M,1
Cardenas-Iniguez C,1
Saverino C,1
Shayna Rosenbaum R,1
Lesage E,2
Nailer EL,1
Ishiwata T,1
Arai J,1
Kiryu S,1
Jin C,1
Stock AK,1
Alaerts K,1
Geerlings F,1
Herremans L,1
Pappas I,1
Pardalos P,1
Inman LA,1
Abbasi Nu,1
Ruckmann J,1
Bodden M,1
Dodel R,1
Rief W,1
Braun U,1
Schweiger JI,1
Fu X,2
Taber-Thomas BC,1
Joon Jo H,1
Ueyama T,1
Ishida T,1
Tamagawa S,1
Hotomi M,1
Yamanaka N,1
Hoefler A,1
Athenstaedt U,1
Corcoran K,1
Di Francesco SA,1
Mastroberardino S,1
Watson DM,2
Hilland E,1
Lundar T,1
Due-Tonnessen BJ,1
Heldal A,1
Nambu I,1
Toichi M,2
Liang W,1
Wolff A,2
Zarr N,1
Magnuson JS,2
Peng G,2
Wang WS,2
Spechler PA,2
Orr CA,1
Chaarani B,2
Kan KJ,2
Mackey S,2
Morton A,1
Snowe MP,1
Hudson KE,1
Althoff RR,2
Higgins ST,1
Bokde ALW,4
Bromberg U,4
Papadopoulos D,1
Gowland P,5
Signorini G,1
Scheidegger M,3
Henning A,1
Barron DS,1
Kirby LA,1
Bottenhorn KL,1
Hill AC,1
Murphy JE,1
Katz JS,3
Salibi N,2
Shimoyama D,1
Hamano N,1
Ichinose T,1
Yamamoto A,1
Osawa T,1
Iizuka H,1
Tsushima Y,1
Tarhan LY,1
Luttke CS,1
Ekman M,2
van Gerven MA,1
Orfanidou E,2
Kastner L,1
Kandylaki KD,3
Tune S,2
Pollack L,1
McCune A,1
Schulte E,1
Lundgren JD,1
Sarasso E,2
Volonte MA,1
Basaia S,1
Stojkovic T,1
Stefanova E,1
Kostic VS,1
Toller G,1
Adhimoolam B,3
Kurthen M,1
Jokeit H,1
Rhoades RN,1
Cheng GL,1
Liu YP,1
Somandepalli K,1
Pravata E,1
Radaelli M,1
Gobbi C,1
Roberts G,1
Frankland A,1
Levy F,1
Guo CC,1
Cao W,1
Yang XY,1
Zhong ZX,1
Yao SM,1
Xiong HF,1
Huang FF,1
Li ZJ,1
Falahpour M,1
Isakovic S,1
Hickman SD,1
Mega LF,1
Gigerenzer G,1
Boucard CC,2
Estner B,1
Schonberger AR,1
Hagelweide K,1
Pelzer EA,1
Beaule V,1
Tremblay S,2
Lafleur LP,1
Lepage JF,1
Theoret H,1
Modi S,1
Kumar M,1
Khushu S,1
Schulte LH,1
Beul SF,1
Wen T,1
Jing HG,1
Meng J,2
Barendse MEA,2
Smeets PAM,5
Magistro D,2
Nejad KK,2
Sandberg CW,2
Kiran S,2
Blakemore RL,3
Weber LA,1
Martz ME,2
Zen Y,1
Chuang JY,1
J Whitaker K,1
Hagan CC,1
Graham JM,1
van Nieuwenhuizen AO,1
Reynolds S,1
Wilkinson PO,1
Lennox BR,1
Goodyer I,1
Davis P,1
Gonzalez-Diaz V,1
Chia S,1
Shang CY,1
Makin F,1
Mannerkorpi K,1
Xiang Y,1
Jiang C,3
Zhou K,2
Braga AM,1
Fujisao EK,1
Verdade RC,1
Paschoalato RP,2
Yamashita S,1
Emmert K,1
Kopel R,1
Sulzer J,1
Linden DEJ,2
Frank S,1
Robineau F,1
Bartsch A,1
Gau R,1
Sobczak-Edmans M,1
Ng THB,1
Chew E,2
Chen SHA,1
Estocinova J,1
Sommer S,1
Chelazzi L,1
Cerit H,1
Miskowiak KW,2
Van der Does W,1
Kobe T,2
Schnelle A,1
Lesemann A,2
Fabian S,1
Tesky VA,1
Arizmendi B,1
Kaszniak AW,1
McCormick EM,5
Tong D,1
Fitzgibbon BM,1
Lempert KM,1
McGugin RW,2
Van Gulick AE,1
Schweinberger SR,1
Istrin JJ,1
Gerber H,1
Vogel M,1
Wiesbeck GA,1
Mallow J,1
Bethmann A,1
Jankowiak-Siuda K,1
Rymarczyk K,1
Zurawski L,1
Enax L,1
Krapp V,1
Piehl A,1
Hafkemeijer A,2
Moller C,1
Dopper EG,1
Jiskoot LC,1
Schouten TM,1
van Swieten JC,1
Pijnenburg YA,1
Xia Z,2
Hanssen E,1
Beck-Pancer D,1
Jimenez AM,1
Horan WP,1
Samur D,1
de Haas B,1
Helm F,1
Mori A,1
Takamura M,1
McConnell PA,2
Stankeviciute N,1
McClure EA,1
Kalivas PW,1
Gray KM,1
Khoshnoodi M,1
Yan W,1
Schwarz NF,1
Krafft CE,1
Chi L,1
Weinberger AL,1
Schaeffer DJ,1
Pierce JE,1
Rodrigue AL,2
Williams CF,1
DiBattisto CH,1
Maria BL,1
Davis CL,2
Farah R,1
Hajinazarian A,1
Puneet M,1
Liu M,7
Ratnayake M,1
Araque Caballero MA,1
Brendel M,1
Delker A,1
Dichgans M,1
Groote I,1
Sjaastad I,1
Jungkunz M,1
Bertsch K,1
Ding Y,2
de Champfleur NM,2
Mura T,1
Tse TT,1
Sen B,1
Gao LC,1
Abrams DN,1
Weinblatt R,1
Jankowski KF,1
Strang J,1
DeCross SN,1
Abreu R,1
Leite M,1
Leal A,1
den Ouden HEM,1
Raman S,1
Neale C,1
Scholey A,1
Op de Macks Z,1
Weng TB,2
Wong CN,1
Cooke GE,1
Fanning J,1
Awick E,1
Gothe NP,1
McAuley E,2
Berman RA,1
McAdams HM,1
Greenstein D,1
Watsky RE,1
Shora L,1
Ordonez AE,1
Gogtay N,1
Taylor AM,1
Harris AD,1
Varnava A,1
Taylor JO,1
Hughes O,1
Wilkes AR,1
Li CW,1
Sikka R,1
Cuddy LL,1
Vanstone AD,1
Phillips RC,1
Salo T,1
Nuttall HE,1
Banks B,1
Kennedy-Higgins D,1
Harrison TM,1
Burggren AC,1
Cabral-Calderin Y,1
Anne Weinrich C,1
Poland E,1
Bahr M,1
O'Callaghan C,2
Bertoux M,1
Spiliopoulos L,1
Cai F,2
Pei C,2
Zeng X,5
Bonham LW,1
Brindley LM,1
Tansey KE,1
Mantripragada K,1
O'Donovan MC,1
Owen MJ,1
Fasano F,3
Rafique SA,1
Solomon-Harris LM,1
Koike T,3
Okazaki S,1
Nakagawa E,1
Sugawara SK,1
Bosch-Bayard J,1
Cohen N,1
Frimmel S,1
Leitner M,2
Zussner T,1
Klug D,1
Tseng A,1
Huo Y,1
Goh S,1
Duan M,3
Caldwell BM,2
Fede SJ,3
Koenigs MR,3
Angel L,1
Fay S,1
Isingrini M,1
Steinemann A,1
Iranpour J,1
Morrot G,1
Claise B,1
Jean B,1
Bonny JM,1
Vergara V,1
Savitz JB,1
Droby A,1
Muthuraman M,2
Reitz SC,1
Fleischer V,1
Gracien RM,1
Zipp F,1
Groppa S,1
Baniqued PL,1
Allen CM,1
Kranz MB,1
Sipolins A,1
Dickens C,1
Geyer A,1
Ke J,3
Fan YT,2
Lin KC,1
Bellana B,1
Anderson JAE,1
Diez-Cirarda M,2
Ojeda N,2
Pena J,2
Cabrera-Zubizarreta A,2
Gomez-Beldarrain MA,2
Gomez-Esteban JC,2
Huang AS,1
Klein DN,2
Mizuiri D,1
Hong O,1
Cheung SW,1
Ghazi-Saidi L,1
Dash T,1
Fardo F,2
Dietz MJ,1
Hillebrandt H,1
Bruneau E,1
Cantisani A,1
Bello A,1
Zuo CS,1
Vitaliano G,1
Villafuerte R,2
Lai YY,1
Hong N,1
Simard I,1
McCurdy-McKinnon D,1
Zerubavel N,1
Bearman PS,1
van Hulst BM,1
Lupas K,1
Bos DJ,1
Jung M,1
Mody M,1
Cohen AO,1
Dellarco DV,1
Breiner K,1
Helion C,1
Pedersen G,1
Chein J,1
Luft CD,1
Baker R,1
Goldstone A,1
Debernard L,1
Melzer TR,2
Alla S,1
Eagle J,1
Van Stockum S,1
Graham C,1
Osborne JR,1
Dalrymple-Alford JC,1
Mason DF,1
Venezia JH,2
Fillmore P,1
Gauvin HS,1
Deng Z,2
Powell TE,1
Vogan VM,1
Powell TL,1
Diaz-Piedra C,1
Guzman MA,1
Buela-Casal G,1
Thothathiri M,1
Rattinger M,1
Yip SW,3
Chakroff A,2
Dungan J,1
Feng JT,1
Liu HQ,1
Hua XY,2
Gu YD,1
Xu JG,2
Xu WD,1
Pushkarskaya H,1
Smithson M,1
Corbly C,1
Hwang S,2
Nolan ZT,2
Craig Williams W,1
Wrege J,1
Taschler B,1
Jaekel J,1
Waters A,1
Seok JW,2
Paoloni-Giacobino A,2
Stenz L,2
Adouan W,2
Manini A,3
Suardi F,3
Cordero MI,3
Vital M,3
Sancho Rossignol A,3
Rusconi-Serpa S,1
Ansermet F,3
Dayer AG,3
Jabourian M,1
Allaili N,1
Choucha W,1
Girault N,1
Laredo J,1
de la Serna E,1
Calvo R,1
Moya J,1
Shi H,1
Ming Q,1
Ma R,1
Demblon J,1
Wilson DA,1
Vasavada M,1
Martinez B,1
Eslinger P,1
Blank I,1
Balewski Z,1
Mahowald K,1
Boegle R,2
van Wel JH,1
Spronk D,1
Kenis G,1
Tal Z,1
Geva R,1
Qi T,1
Feng X,2
Bernstein GA,1
Schreiner MW,1
Campbell SM,1
Regan EK,1
Nelson PM,1
Houri AK,1
Zagoloff AD,1
Yacoub ES,1
Cullen KR,1
Makovac E,5
Meeten F,3
Herman A,1
D Critchley H,1
Ottaviani C,4
Yin L,2
Termsarasab P,1
Ramdhani RA,1
Rubien-Thomas E,1
Choy M,1
Farwell IM,1
Velickovic M,1
Blitzer A,1
Frucht SJ,1
Hutchinson M,1
Ozelius LJ,1
Belyk M,2
Pfordresher PQ,1
Riccelli R,1
Chiarella G,1
Petrolo C,1
Giofre L,1
Staab JP,1
Tiwari VN,1
Chugani H,1
Vollberg MC,1
Lyu C,2
Talhelm T,1
Sablowsky S,1
Gotz J,1
Dressler D,1
Alonso I,1
Lambrecq V,1
Baez S,1
Morales JP,1
Torralva T,1
Matus C,1
Ibanez A,1
Rojo N,1
Grau-Sanchez J,1
Amengual JL,1
Rubio F,1
Duarte E,1
Killgore WDS,3
Singh P,1
Pisner D,1
Fridman A,1
Lu FM,1
Zhou JS,1
Xiang YT,1
Wang XP,1
Gowins JR,2
Hymen EA,1
Calamia M,1
Yin S,5
Zhuang Y,1
Zhan J,2
Gabay S,1
Kalanthroff E,1
Gronau N,1
Marins TF,1
Rodrigues EC,1
Hoefle S,1
Basilio R,1
Lent R,1
Johnson BP,1
Clough M,1
Kohrs C,1
Kini P,1
Wong J,2
McInnis S,1
Gabana N,1
Rabellino D,1
Fradcourt B,1
Geisseler O,1
Pflugshaupt T,1
Reuter K,1
Weller D,1
Schuknecht B,1
Linnebank M,1
Brashier NM,2
Feis DL,1
Hess ME,1
Mauer J,1
Bruning JC,1
van der Heide D,1
Armstrong CC,1
McCracken JT,1
Chang S,3
Levitt JG,1
Piacentini JC,1
O'Neill J,1
Lavagnino L,1
Amianto F,1
Mwangi B,2
Spalatro A,1
Zunta Soares GB,1
Daga GA,1
Fassino S,1
Chen HY,2
Chen SHY,1
Ley A,1
Bang L,1
Ro O,1
Charpentier J,1
West J,2
Eiler WJ 2nd,1
Bogert B,2
Eerola T,1
Nordhjem B,1
Kubiak A,1
Gremese M,2
Leong K,1
Barascud N,1
Pearce MT,1
Sartorius A,1
Bohringer A,1
Clemm von Hohenberg C,1
Aksay SS,1
Bumb JM,1
Sellitto M,1
di Pellegrino G,1
Xuan B,1
Mackie MA,1
Spagna A,2
Tian Y,1
O'Grady L,1
Hanaumi L,1
Corina D,1
Zanardi R,1
Bae S,1
Schmitgen MM,2
Drost S,2
Ruckl S,1
Taylor JSH,2
Karavasilis E,1
Kapnoula EC,1
Panagiotaropoulou G,1
Velonakis G,1
Poulou LS,1
Kelekis D,1
Fiori V,2
De Pasquale G,2
Razzano C,1
Gan J,3
Zhai L,1
Frobose MI,1
Reidy BL,1
Inman C,1
Brennan PA,1
Bellgowan PSF,1
Zhong S,1
Chark R,1
Chew SH,1
Martinez-Vilavella G,1
Macia D,1
Fenoll R,1
Alvarez-Pedrerol M,1
Rivas I,1
Forns J,1
Capellades J,1
Querol X,1
Sunyer J,1
Jones SA,1
Nolan R,1
Gabrieli JDE,3
Moos K,1
Packard JL,1
Kawakami S,1
Saito M,1
Pisoni A,1
Casarotti A,1
Comi A,1
Fumagalli F,1
Vernice M,1
Fava E,1
Riva M,1
Bello L,1
Guan Y,1
Cheng J,4
Su J,1
Brown BK,1
Murrell J,1
Vander Ghinst M,1
Op de Beeck M,1
Wens V,1
Marty B,1
Hassid S,1
Choufani G,1
Hou Y,3
Kusse C,1
Lambot E,1
Middleton B,1
Taing SA,1
Kuang H,1
Amado C,1
Hermann P,1
Kovacs P,1
Grotheer M,1
Ghio M,3
Vaghi MMS,1
Wu MJ,1
Bauer IE,1
Passos IC,1
Sanches M,1
Zunta-Soares GB,1
Meyer TD,1
Hasan KM,1
Pascarella A,1
Todaro C,1
Serre T,1
Piana M,1
Biau E,1
Sugimoto H,1
Morrison MA,1
Churchill NW,2
Cusimano MD,1
Geng Y,3
Ren P,1
Buse J,1
Kvamme TL,1
Strelchuk D,1
Chang-Webb YC,1
Riggins T,1
Blankenship SL,1
Migliaccio R,1
Boutet C,1
Ferrieux S,1
Nogues M,1
Teichmann M,1
Muller V,1
Ferreira F,1
Guimond S,1
Bergeron-Gagnon L,1
van Assche M,1
Kebets V,1
Lopez U,1
Goldstein R,2
Bernasconi F,1
Assal F,1
Wrencher A,1
Erdogan G,1
Jacobs RA,1
van Loenhoud AC,1
van den Berg SF,1
Foncke EM,1
Klein M,1
Stoffers D,1
Nicholas JM,2
Ng HB,1
Kao KL,1
Barb SM,1
Debska A,1
Luniewska M,1
Chyl K,1
Banaszkiewicz A,1
Zelechowska A,1
Wypych M,2
Matt E,1
Fischmeister F,1
Pirker W,1
Haubenberger D,1
Rath J,1
Lehrner J,1
Auff E,1
Foster CM,2
Kaufer DI,1
Burke JR,1
Browndyke JN,1
Welsh-Bohmer KA,1
Hernandez SE,1
Suero J,1
Barros A,1
Hadjistassou C,1
Moyle K,1
Ventikos Y,1
Cheng L,2
Schlerf JE,1
Feldner MT,1
Singh AP,1
Malloy KE,1
Barrett DW,1
Franklin CG,1
Altmeyer WB,1
Gutierrez JE,1
Heyl BL,1
Juelich RJ,1
DiChiara SR,1
Mesholam-Gately RI,1
Woodberry KA,1
Wojcik J,1
Woo TU,1
Petryshen TL,1
Orr C,2
Paillere Martinot ML,2
Papadopoulos-Orfanos D,1
Jurk S,1
Magalhaes R,1
Abo Salem HM,1
Yao Y,1
Lou J,1
Chong T,1
Manson JE,1
Baker LD,1
Padual CB,1
Kuller LH,1
Bryan RN,1
Espeland MA,1
Zelle SL,1
Sayette MA,1
Grassi PR,1
Kajimura S,1
Huang T,2
Chen QF,1
Sun T,1
Shen QT,1
Amemiya K,1
Oron A,1
Wolak T,2
Szelag E,1
Cui LB,2
Wang LX,1
Tian P,1
Wu YJ,1
Liu WM,2
Xi YB,2
Wang HN,2
Shalvi S,1
Landin-Romero R,1
Anguera M,1
Guerrero-Pedraza A,1
Graziano S,1
Speranza AM,1
Ingenerf K,1
Hartmann M,1
Weber MA,1
Eckhardt-Henn A,1
Warner V,1
Knyazev GG,2
Savostyanov AN,2
Bocharov AV,2
Tamozhnikov SS,1
Saprigyn AE,2
Tian X,1
Jensen EL,1
Dorfman J,1
Farber M,1
Alkozei A,2
Phillipou A,1
Gurvich C,1
Castle DJ,1
Nibbs RG,1
Abel LA,1
Price RB,1
Allen KB,1
Morgello S,1
Fumagalli S,2
Cattrysse E,1
Kerckhofs E,1
Lei H,1
Antonucci LA,1
Altawil R,1
Waldheim E,1
Lampa J,1
Meier EL,1
Kapse KJ,1
Vanloo A,1
Schmidt K,1
Sinke C,1
Gratz M,1
Bitz A,1
Cooper CM,1
Farris EA,1
Bartlett J,1
Odegard TN,1
Pidgeon LM,1
Maingault S,1
Rushton S,1
Barawi K,1
Brosnan M,1
Daly T,1
Eidelman-Rothman M,1
Weisman O,1
Schneiderman I,1
Mulej Bratec S,2
Xie X,2
Sandrock C,1
Miltner WHR,1
Moll CV,1
Fang P,1
Gong J,5
Zhang YC,1
Zhou P,2
Xiao B,1
Philipsen JS,1
Fusaroli R,1
Hofler M,1
Teng J,1
Chee MWL,1
Nicholson AA,3
Sapru I,1
Sourty M,1
Roquet D,2
Pelz P,2
Rapp MA,3
Cerles M,1
Ramdeen KT,1
Boudiaf N,1
Hot P,1
Bertleff S,1
Dowlati E,1
Adams SE,1
Stiles AB,1
Penner J,1
Taylor R,1
Rajakumar N,1
Mandelkow H,1
Guerrero Arenas C,1
Hidalgo Tobon SS,1
Castro Sierra E,1
de Celis Alonso B,1
Bartolotti J,1
Bradley K,1
Marian V,1
Martino M,1
Magioncalda P,1
Conio B,1
Piaggio N,1
Rocchi G,1
Escelsior A,1
Marozzi V,1
Amore M,1
Jang H,1
Chand GB,2
Schulze P,2
Beck Liden C,1
Kruger O,1
Schwarz L,1
Kardatzki B,1
Geng J,1
Schnur TT,1
Findlater SE,1
Desai JA,1
Semrau JA,1
Kenzie JM,1
Herter TM,1
Scott SH,1
Hake M,1
Kneer J,2
Te Wildt BT,1
Quide Y,1
O'Reilly N,1
Rowland JE,1
Carr VJ,1
Preller KH,2
Pokorny T,1
Hock A,1
Kraehenmann R,2
Vollenweider FX,1
Plukaard S,1
Emmerling F,1
Hach S,1
Tippett LJ,1
Vogel T,1
Eckert A,1
Jog MA,1
Yan L,1
Krasileva K,1
LeClair H,1
Elashoff D,1
Wang DJJ,1
Kearney-Ramos TE,1
Young JA,1
Gess JL,1
Fausett JS,1
Hentze C,1
Schramm E,1
Schoepf D,1
Mattern M,1
Normann C,1
Zobel I,1
Lou Y,1
Guan X,5
Yamazaki M,1
Wisniewski D,2
Hanford LC,2
Sassi RB,1
Zander T,1
Horr NK,1
Heine L,2
Bruno MA,1
Chatelle C,1
Thibaut A,1
Charland-Verville V,1
Tshibanda JF,1
Kuepper Y,1
Mueller EM,1
Pritchard S,1
Thompson E,1
Urosevic S,1
Jensen JB,1
Youngstrom EA,2
Barnden LR,1
Kwiatek R,1
Crouch B,1
Burnet R,1
Del Fante P,1
van der Ven F,2
Choo H,1
Walther DB,1
Rashid B,2
Bursley JK,1
Meesen R,1
Cuypers K,1
Siddi S,2
Cuevas Esteban J,1
Garcia-Alvarez R,1
Cambra-Marti MR,2
Usall J,1
Brebion G,2
Miro-Padilla A,2
Poole VN,1
Singleton O,1
Yeung AW,1
Suen JL,1
Giannoylis I,1
De Belder M,1
Saint-Cyr JA,1
Gonzalez-Garcia N,1
Gonzalez MA,1
Rendon PL,1
Burkhouse K,1
Feldhaus CC,1
Raz G,2
Wilson-Mendenhall C,1
Lin T,2
Jacob Y,1
Atzil S,2
Maron-Katz A,1
Vellage AK,1
Veit M,1
Kobeleva X,1
Tian T,1
Cacciamani L,1
Wolf LK,1
Matsui T,1
Utsumi A,1
Kristensen S,1
Thurman SM,1
van Boxtel JJ,1
Chiang JN,2
Sperling M,1
Ozdem C,1
Haesevoets T,1
Pera-Guardiola V,1
Batalla I,1
Kosson D,1
Pifarre J,1
Bosque J,1
Siemann J,2
Gussew A,1
de la Cruz F,2
Su YY,1
Schoepf UJ,1
Varga-Szemes A,1
Stubenrauch A,1
Zheng LJ,2
Qi RF,1
Imamura K,1
Lu S,2
Wan Z,1
Hu B,2
Hulzink I,1
Wagensveld B,1
Michalowski JM,2
Matuszewski J,1
Drozdziel D,1
Koziejowski W,1
Rynkiewicz A,1
Royal I,1
Vuvan DT,1
Zendel BR,1
Kyeong S,3
Cheon KA,1
Lamp G,2
Alexander B,1
Laycock R,1
Crewther DP,1
Crewther SG,1
Mortensen JA,1
Klensmeden G,1
Huntgeburth SC,2
Macdonald B,1
Murray L,1
Cooper PJ,1
Halligan SL,1
Wiebels K,2
Feng N,1
Pu H,1
Halai AD,1
Woollams AM,1
Gertz H,1
Hilger M,1
Hegele M,1
Maletic-Savatic M,1
Tong S,1
Frackman A,1
Razdan V,1
Zhou C,1
Fu RZ,1
Seemungal BM,2
Deng D,3
Duan G,3
Pang Y,2
Schiffler BC,1
Granqvist M,1
Heinz N,1
Ludwick A,1
Rasooly T,1
Schechter NL,1
Nurko S,1
Amira L,1
Algaze A,1
Canino G,1
Duarte CS,1
Folk CL,1
Merluzzi AP,1
Adluru N,1
Suryawanshi GS,1
Kong XZ,1
Pu Y,1
Shin YB,2
Pillay S,1
van Lier PA,1
Tewarie PK,1
Quinn AJ,1
Pornpattananangkul N,1
Schulte Holthausen B,1
Schelenz PD,1
Christopher Edgar J,1
Tyborowska A,1
Smeekens S,1
Peng H,2
Young AH,1
Angst J,1
Ye R,2
Rong H,1
Lepping RJ,1
Atchley RA,1
Chrysikou E,1
Clair AA,1
Ingram RE,1
Biazoli CE Jr,1
